EVENT,BOUT,METHOD,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result
ufc on fuel tv: korean zombie vs poirier,rafael dos anjos  vs. kamal shalorus,submission,1,100,rafael dos anjos,kamal shalorus,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fuel tv: korean zombie vs poirier,jeff curran  vs. johnny eduardo,decision - unanimous,3,300,jeff curran,johnny eduardo,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc on fuel tv: korean zombie vs poirier,alex soto  vs. francisco rivera,decision - unanimous,3,300,alex soto,francisco rivera,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc on fox: diaz vs miller,nate diaz  vs. jim miller,submission,2,249,nate diaz,jim miller,5.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fox: diaz vs miller,josh koscheck  vs. johny hendricks,decision - split,3,300,josh koscheck,johny hendricks,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fox: diaz vs miller,rousimar palhares  vs. alan belcher,ko/tko,1,258,rousimar palhares,alan belcher,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc on fox: diaz vs miller,pat barry  vs. lavar johnson,ko/tko,1,278,pat barry,lavar johnson,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc on fox: diaz vs miller,tony ferguson  vs. michael johnson,decision - unanimous,3,300,tony ferguson,michael johnson,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fox: diaz vs miller,john dodson  vs. tim elliott,decision - unanimous,3,300,john dodson,tim elliott,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc on fox: diaz vs miller,john hathaway  vs. pascal krauss,decision - unanimous,3,300,john hathaway,pascal krauss,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc on fox: diaz vs miller,louis gaudinot  vs. john lineker,submission,2,294,louis gaudinot,john lineker,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc on fox: diaz vs miller,danny castillo  vs. john cholish,decision - unanimous,3,300,danny castillo,john cholish,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fox: diaz vs miller,dennis bermudez  vs. pablo garza,decision - unanimous,3,300,dennis bermudez,pablo garza,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fox: diaz vs miller,roland delorme  vs. nick denis,submission,1,299,roland delorme,nick denis,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc on fox: diaz vs miller,mike massenzio  vs. karlos vemola,submission,2,67,mike massenzio,karlos vemola,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc 145: jones vs evans,jon jones  vs. rashad evans,decision - unanimous,5,300,jon jones,rashad evans,5.0,5.0,0.0,0.0,0,1,light heavyweight,W,L
ufc 145: jones vs evans,rory macdonald  vs. che mills,ko/tko,2,140,rory macdonald,che mills,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 145: jones vs evans,brendan schaub  vs. ben rothwell,ko/tko,1,70,brendan schaub,ben rothwell,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc 145: jones vs evans,miguel torres  vs. michael mcdonald,ko/tko,1,198,miguel torres,michael mcdonald,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 145: jones vs evans,mark hominick  vs. eddie yagin,decision - split,3,300,mark hominick,eddie yagin,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 145: jones vs evans,mark bocek  vs. john alessio,decision - unanimous,3,300,mark bocek,john alessio,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 145: jones vs evans,travis browne  vs. chad griggs,submission,1,149,travis browne,chad griggs,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc 145: jones vs evans,matt brown  vs. stephen thompson,decision - unanimous,3,300,matt brown,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 145: jones vs evans,john makdessi  vs. anthony njokuani,decision - unanimous,3,300,john makdessi,anthony njokuani,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 145: jones vs evans,mac danzig  vs. efrain escudero,decision - unanimous,3,300,mac danzig,efrain escudero,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 145: jones vs evans,keith wisniewski  vs. chris clements,decision - split,3,300,keith wisniewski,chris clements,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 145: jones vs evans,marcus brimage  vs. maximo blanco,decision - split,3,300,marcus brimage,maximo blanco,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fuel tv: gustafsson vs silva,alexander gustafsson  vs. thiago silva,decision - unanimous,3,300,alexander gustafsson,thiago silva,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fuel tv: gustafsson vs silva,brian stann  vs. alessio sakara,ko/tko,1,146,brian stann,alessio sakara,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc on fuel tv: gustafsson vs silva,paulo thiago  vs. siyar bahadurzada,ko/tko,1,42,paulo thiago,siyar bahadurzada,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fuel tv: gustafsson vs silva,dennis siver  vs. diego nunes,decision - unanimous,3,300,dennis siver,diego nunes,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fuel tv: gustafsson vs silva,damarques johnson  vs. john maguire,submission,2,280,damarques johnson,john maguire,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fuel tv: gustafsson vs silva,brad pickett  vs. damacio page,submission,2,245,brad pickett,damacio page,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc on fuel tv: gustafsson vs silva,papy abedi  vs. james head,submission,1,273,papy abedi,james head,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fuel tv: gustafsson vs silva,cyrille diabate  vs. tom deblass,decision - majority,3,300,cyrille diabate,tom deblass,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fuel tv: gustafsson vs silva,francis carmont  vs. magnus cedenblad,submission,2,102,francis carmont,magnus cedenblad,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc on fuel tv: gustafsson vs silva,reza madadi  vs. yoislandy izquierdo,submission,2,88,reza madadi,yoislandy izquierdo,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fuel tv: gustafsson vs silva,simeon thoresen  vs. besam yousef,submission,2,156,simeon thoresen,besam yousef,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc on fuel tv: gustafsson vs silva,jason young  vs. eric wisely,decision - unanimous,3,300,jason young,eric wisely,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fx: alves vs kampmann,thiago alves  vs. martin kampmann,submission,3,252,thiago alves,martin kampmann,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fx: alves vs kampmann,joseph benavidez  vs. yasuhiro urushitani,ko/tko,2,11,joseph benavidez,yasuhiro urushitani,3.0,5.0,,5.0,0,0,flyweight,W,L
ufc on fx: alves vs kampmann,demetrious johnson  vs. ian mccall,decision - majority,3,300,demetrious johnson,ian mccall,3.0,5.0,,5.0,0,0,flyweight,D,D
ufc on fx: alves vs kampmann,court mcgee  vs. constantinos philippou,decision - unanimous,3,300,court mcgee,constantinos philippou,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc on fx: alves vs kampmann,james te huna  vs. aaron rosa,ko/tko,1,128,james te huna,aaron rosa,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fx: alves vs kampmann,anthony perosh  vs. nick penner,ko/tko,1,299,anthony perosh,nick penner,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fx: alves vs kampmann,cole miller  vs. steven siler,decision - unanimous,3,300,cole miller,steven siler,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc on fx: alves vs kampmann,kyle noke  vs. andrew craig,decision - unanimous,3,300,kyle noke,andrew craig,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc on fx: alves vs kampmann,tj waldburger  vs. jake hecht,submission,1,55,tj waldburger,jake hecht,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc on fx: alves vs kampmann,mackens semerzier  vs. daniel pineda,submission,1,125,mackens semerzier,daniel pineda,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc on fx: alves vs kampmann,oli thompson  vs. shawn jordan,ko/tko,2,233,oli thompson,shawn jordan,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc 144: edgar vs henderson,frankie edgar  vs. benson henderson,decision - unanimous,5,300,frankie edgar,benson henderson,5.0,5.0,0.0,0.0,0,1,lightweight,L,W
ufc 144: edgar vs henderson,quinton jackson  vs. ryan bader,decision - unanimous,3,300,quinton jackson,ryan bader,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc 144: edgar vs henderson,mark hunt  vs. cheick kongo,ko/tko,1,131,mark hunt,cheick kongo,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc 144: edgar vs henderson,yoshihiro akiyama  vs. jake shields,decision - unanimous,3,300,yoshihiro akiyama,jake shields,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 144: edgar vs henderson,yushin okami  vs. tim boetsch,ko/tko,3,54,yushin okami,tim boetsch,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc 144: edgar vs henderson,hatsu hioki  vs. bart palaszewski,decision - unanimous,3,300,hatsu hioki,bart palaszewski,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 144: edgar vs henderson,anthony pettis  vs. joe lauzon,ko/tko,1,81,anthony pettis,joe lauzon,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 144: edgar vs henderson,takanori gomi  vs. eiji mitsuoka,ko/tko,2,141,takanori gomi,eiji mitsuoka,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 144: edgar vs henderson,norifumi yamamoto  vs. vaughan lee,submission,1,269,norifumi yamamoto,vaughan lee,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 144: edgar vs henderson,riki fukuda  vs. steve cantwell,decision - unanimous,3,300,riki fukuda,steve cantwell,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc 144: edgar vs henderson,takeya mizugaki  vs. chris cariaso,decision - unanimous,3,300,takeya mizugaki,chris cariaso,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 144: edgar vs henderson,zhang tiequan  vs. issei tamura,ko/tko,2,32,zhang tiequan,issei tamura,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc on fuel tv: sanchez vs ellenberger,diego sanchez  vs. jake ellenberger,decision - unanimous,3,300,diego sanchez,jake ellenberger,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fuel tv: sanchez vs ellenberger,stefan struve  vs. dave herman,ko/tko,2,232,stefan struve,dave herman,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc on fuel tv: sanchez vs ellenberger,aaron simpson  vs. ronny markes,decision - split,3,300,aaron simpson,ronny markes,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc on fuel tv: sanchez vs ellenberger,stipe miocic  vs. philip de fries,ko/tko,1,43,stipe miocic,philip de fries,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc on fuel tv: sanchez vs ellenberger,tj dillashaw  vs. walel watson,decision - unanimous,3,300,tj dillashaw,walel watson,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc on fuel tv: sanchez vs ellenberger,ivan menjivar  vs. john albert,submission,1,225,ivan menjivar,john albert,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc on fuel tv: sanchez vs ellenberger,jonathan brookins  vs. vagner rocha,ko/tko,1,92,jonathan brookins,vagner rocha,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fuel tv: sanchez vs ellenberger,anton kuivanen  vs. justin salas,decision - unanimous,3,300,anton kuivanen,justin salas,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fuel tv: sanchez vs ellenberger,tim means  vs. bernardo magalhaes,decision - unanimous,3,300,tim means,bernardo magalhaes,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 143: diaz vs condit,nick diaz  vs. carlos condit,decision - unanimous,5,300,nick diaz,carlos condit,5.0,5.0,0.0,0.0,0,1,welterweight,L,W
ufc 143: diaz vs condit,roy nelson  vs. fabricio werdum,decision - unanimous,3,300,roy nelson,fabricio werdum,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc 143: diaz vs condit,josh koscheck  vs. mike pierce,decision - split,3,300,josh koscheck,mike pierce,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 143: diaz vs condit,renan barao  vs. scott jorgensen,decision - unanimous,3,300,renan barao,scott jorgensen,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc 143: diaz vs condit,ed herman  vs. clifford starks,submission,2,103,ed herman,clifford starks,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc 143: diaz vs condit,dustin poirier  vs. max holloway,submission,1,203,dustin poirier,max holloway,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 143: diaz vs condit,alex caceres  vs. edwin figueroa,decision - split,3,300,alex caceres,edwin figueroa,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 143: diaz vs condit,matt brown  vs. chris cope,ko/tko,2,79,matt brown,chris cope,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 143: diaz vs condit,matthew riddle  vs. henry martinez,decision - split,3,300,matthew riddle,henry martinez,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 143: diaz vs condit,rafael natal  vs. michael kuiper,decision - unanimous,3,300,rafael natal,michael kuiper,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc 143: diaz vs condit,dan stittgen  vs. stephen thompson,ko/tko,1,253,dan stittgen,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fox: evans vs davis,rashad evans  vs. phil davis,decision - unanimous,5,300,rashad evans,phil davis,5.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fox: evans vs davis,chael sonnen  vs. michael bisping,decision - unanimous,3,300,chael sonnen,michael bisping,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc on fox: evans vs davis,demian maia  vs. chris weidman,decision - unanimous,3,300,demian maia,chris weidman,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc on fox: evans vs davis,evan dunham  vs. nik lentz,tko - doctor's stoppage,2,300,evan dunham,nik lentz,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fox: evans vs davis,mike russow  vs. jon olav einemo,decision - unanimous,3,300,mike russow,jon olav einemo,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc on fox: evans vs davis,cub swanson  vs. george roop,ko/tko,2,142,cub swanson,george roop,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fox: evans vs davis,charles oliveira  vs. eric wisely,submission,1,103,charles oliveira,eric wisely,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fox: evans vs davis,michael johnson  vs. shane roller,decision - unanimous,3,300,michael johnson,shane roller,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fox: evans vs davis,joey beltran  vs. lavar johnson,ko/tko,1,264,joey beltran,lavar johnson,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc on fox: evans vs davis,chris camozzi  vs. dustin jacoby,submission,3,68,chris camozzi,dustin jacoby,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc on fx: guillard vs miller,melvin guillard  vs. jim miller,submission,1,184,melvin guillard,jim miller,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fx: guillard vs miller,duane ludwig  vs. josh neer,submission,1,184,duane ludwig,josh neer,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fx: guillard vs miller,mike easton  vs. jared papazian,decision - majority,3,300,mike easton,jared papazian,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc on fx: guillard vs miller,pat barry  vs. christian morecraft,ko/tko,1,218,pat barry,christian morecraft,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc on fx: guillard vs miller,jorge rivera  vs. eric schafer,ko/tko,2,91,jorge rivera,eric schafer,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc on fx: guillard vs miller,kamal shalorus  vs. khabib nurmagomedov,submission,3,128,kamal shalorus,khabib nurmagomedov,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fx: guillard vs miller,charlie brenneman  vs. daniel roberts,decision - unanimous,3,300,charlie brenneman,daniel roberts,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc on fx: guillard vs miller,fabricio camoes  vs. tommy hayden,submission,1,243,fabricio camoes,tommy hayden,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc on fx: guillard vs miller,daniel pineda  vs. pat schilling,submission,1,97,daniel pineda,pat schilling,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc on fx: guillard vs miller,joseph sandoval  vs. nick denis,ko/tko,1,22,joseph sandoval,nick denis,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 142: aldo vs mendes,jose aldo  vs. chad mendes,ko/tko,1,299,jose aldo,chad mendes,5.0,5.0,0.0,0.0,0,1,featherweight,W,L
ufc 142: aldo vs mendes,vitor belfort  vs. anthony johnson,submission,1,289,vitor belfort,anthony johnson,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc 142: aldo vs mendes,rousimar palhares  vs. mike massenzio,submission,1,63,rousimar palhares,mike massenzio,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc 142: aldo vs mendes,erick silva  vs. carlo prater,dq,1,29,erick silva,carlo prater,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 142: aldo vs mendes,edson barboza  vs. terry etim,ko/tko,3,122,edson barboza,terry etim,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 142: aldo vs mendes,thiago tavares  vs. sam stout,decision - unanimous,3,300,thiago tavares,sam stout,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 142: aldo vs mendes,gabriel gonzaga  vs. ednaldo oliveira,submission,1,202,gabriel gonzaga,ednaldo oliveira,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc 142: aldo vs mendes,iuri alcantara  vs. michihiro omigawa,decision - unanimous,3,300,iuri alcantara,michihiro omigawa,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 142: aldo vs mendes,ricardo funch  vs. mike pyle,ko/tko,1,82,ricardo funch,mike pyle,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 142: aldo vs mendes,felipe arantes  vs. antonio carvalho,decision - unanimous,3,300,felipe arantes,antonio carvalho,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 141: lesnar vs overeem,brock lesnar  vs. alistair overeem,ko/tko,1,146,brock lesnar,alistair overeem,5.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc 141: lesnar vs overeem,nate diaz  vs. donald cerrone,decision - unanimous,3,300,nate diaz,donald cerrone,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 141: lesnar vs overeem,jon fitch  vs. johny hendricks,ko/tko,1,12,jon fitch,johny hendricks,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 141: lesnar vs overeem,vladimir matyushenko  vs. alexander gustafsson,ko/tko,1,133,vladimir matyushenko,alexander gustafsson,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc 141: lesnar vs overeem,nam phan  vs. jimy hettes,decision - unanimous,3,300,nam phan,jimy hettes,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 141: lesnar vs overeem,ross pearson  vs. junior assuncao,decision - unanimous,3,300,ross pearson,junior assuncao,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 141: lesnar vs overeem,anthony njokuani  vs. danny castillo,decision - split,3,300,anthony njokuani,danny castillo,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 141: lesnar vs overeem,dong hyun kim  vs. sean pierson,decision - unanimous,3,300,dong hyun kim,sean pierson,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc 141: lesnar vs overeem,jacob volkmann  vs. efrain escudero,decision - unanimous,3,300,jacob volkmann,efrain escudero,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 141: lesnar vs overeem,manvel gamburyan  vs. diego nunes,decision - unanimous,3,300,manvel gamburyan,diego nunes,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 140: jones vs machida,jon jones  vs. lyoto machida,submission,2,266,jon jones,lyoto machida,5.0,5.0,0.0,0.0,0,1,light heavyweight,W,L
ufc 140: jones vs machida,frank mir  vs. antonio rodrigo nogueira,submission,1,218,frank mir,antonio rodrigo nogueira,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc 140: jones vs machida,tito ortiz  vs. rogerio nogueira,ko/tko,1,195,tito ortiz,rogerio nogueira,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc 140: jones vs machida,claude patrick  vs. brian ebersole,decision - split,3,300,claude patrick,brian ebersole,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 140: jones vs machida,mark hominick  vs. chan sung jung,ko/tko,1,7,mark hominick,chan sung jung,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 140: jones vs machida,krzysztof soszynski  vs. igor pokrajac,ko/tko,1,35,krzysztof soszynski,igor pokrajac,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc 140: jones vs machida,jared hamman  vs. constantinos philippou,ko/tko,1,191,jared hamman,constantinos philippou,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc 140: jones vs machida,john makdessi  vs. dennis hallman,submission,1,178,john makdessi,dennis hallman,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 140: jones vs machida,walel watson  vs. yves jabouin,decision - split,3,300,walel watson,yves jabouin,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc 140: jones vs machida,mark bocek  vs. nik lentz,decision - unanimous,3,300,mark bocek,nik lentz,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 140: jones vs machida,rich attonito  vs. jake hecht,ko/tko,2,70,rich attonito,jake hecht,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 140: jones vs machida,mitch clarke  vs. john cholish,ko/tko,2,276,mitch clarke,john cholish,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
the ultimate fighter: team bisping vs team miller finale,michael bisping  vs. jason miller,ko/tko,3,214,michael bisping,jason miller,5.0,5.0,0.0,0.0,0,0,middleweight,W,L
the ultimate fighter: team bisping vs team miller finale,diego brandao  vs. dennis bermudez,submission,1,291,diego brandao,dennis bermudez,3.0,5.0,0.0,0.0,0,1,featherweight,W,L
the ultimate fighter: team bisping vs team miller finale,tj dillashaw  vs. john dodson,ko/tko,1,114,tj dillashaw,john dodson,3.0,5.0,0.0,0.0,0,1,bantamweight,L,W
the ultimate fighter: team bisping vs team miller finale,tony ferguson  vs. yves edwards,decision - unanimous,3,300,tony ferguson,yves edwards,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
the ultimate fighter: team bisping vs team miller finale,louis gaudinot  vs. johnny bedford,ko/tko,3,118,louis gaudinot,johnny bedford,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
the ultimate fighter: team bisping vs team miller finale,marcus brimage  vs. stephen bass,decision - unanimous,3,300,marcus brimage,stephen bass,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
the ultimate fighter: team bisping vs team miller finale,dustin pague  vs. john albert,ko/tko,1,69,dustin pague,john albert,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
the ultimate fighter: team bisping vs team miller finale,roland delorme  vs. josh ferguson,submission,3,22,roland delorme,josh ferguson,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
the ultimate fighter: team bisping vs team miller finale,steven siler  vs. josh clopton,decision - unanimous,3,300,steven siler,josh clopton,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
