EVENT,BOUT,OUTCOME,ROUND,TIME,TIME FORMAT,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc fight night: henderson vs masvidal,mike de la torre vs. yui chul nam,L/W,3,300,3 Rnd (5-5-5),yui chul nam,mike de la torre,3.0,5,0.0,0,0,0,featherweight,0,1,2,3,2015-11-28,"seoul, south korea",900
ufc fight night: henderson vs masvidal,leo kuntz vs. tae hyun bang,W/L,3,300,3 Rnd (5-5-5),tae hyun bang,leo kuntz,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-11-28,"seoul, south korea",900
ufc fight night: henderson vs masvidal,cortney casey vs. seo hee ham,W/L,3,300,3 Rnd (5-5-5),seo hee ham,cortney casey,3.0,5,0.0,0,1,0,strawweight,1,0,2,0,2015-11-28,"seoul, south korea",900
ufc fight night: henderson vs masvidal,fredy serrano vs. yao zhikui,L/W,1,44,3 Rnd (5-5-5),yao zhikui,fredy serrano,3.0,5,0.0,0,0,0,flyweight,0,1,0,1,2015-11-28,"seoul, south korea",44
ufc fight night: henderson vs masvidal,guangyou ning vs. marco beltran,L/W,3,300,3 Rnd (5-5-5),guangyou ning,marco beltran,3.0,5,0.0,0,0,0,bantamweight,0,1,2,2,2015-11-28,"seoul, south korea",900
ufc fight night: henderson vs masvidal,dominique steele vs. dong hyun ma,W/L,3,27,3 Rnd (5-5-5),dominique steele,dong hyun ma,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2015-11-28,"seoul, south korea",627
ufc fight night: magny vs gastelum,kelvin gastelum vs. neil magny,W/L,5,300,5 Rnd (5-5-5-5-5),neil magny,kelvin gastelum,5.0,5,0.0,0,0,0,welterweight,1,0,2,5,2015-11-21,"monterrey, nuevo leon, mexico",1500
ufc fight night: magny vs gastelum,diego sanchez vs. ricardo lamas,W/L,3,300,3 Rnd (5-5-5),ricardo lamas,diego sanchez,3.0,5,0.0,0,0,0,featherweight,1,0,2,3,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,henry cejudo vs. jussier formiga,L/W,3,300,3 Rnd (5-5-5),jussier formiga,henry cejudo,3.0,5,0.0,0,0,0,flyweight,0,1,2,1,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,enrique marin vs. erick montano,W/L,3,300,3 Rnd + OT (5-5-5-5),erick montano,enrique marin,3.0,5,,5,0,1,welterweight,1,0,2,5,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,enrique barzola vs. horacio gutierrez,L/W,3,300,3 Rnd + OT (5-5-5-5),horacio gutierrez,enrique barzola,3.0,5,,5,0,1,lightweight,0,1,2,4,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,efrain escudero vs. leandro silva,L/W,3,300,3 Rnd (5-5-5),efrain escudero,leandro silva,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,erik perez vs. taylor lapilus,W/L,3,300,3 Rnd (5-5-5),erik perez,taylor lapilus,3.0,5,0.0,0,0,0,bantamweight,1,0,2,2,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,bartosz fabinski vs. hector urbina,L/W,3,300,3 Rnd (5-5-5),hector urbina,bartosz fabinski,3.0,5,0.0,0,0,0,welterweight,0,1,2,5,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc fight night: magny vs gastelum,alejandro perez vs. scott jorgensen,W/L,2,266,3 Rnd (5-5-5),alejandro perez,scott jorgensen,3.0,5,0.0,0,0,0,bantamweight,1,0,0,2,2015-11-21,"monterrey, nuevo leon, mexico",566
ufc fight night: magny vs gastelum,andre fili vs. gabriel benitez,L/W,1,193,3 Rnd (5-5-5),gabriel benitez,andre fili,3.0,5,0.0,0,0,0,featherweight,0,1,0,3,2015-11-21,"monterrey, nuevo leon, mexico",193
ufc fight night: magny vs gastelum,alvaro herrera mendoza vs. vernon ramos ho,L/W,1,30,3 Rnd (5-5-5),vernon ramos ho,alvaro herrera mendoza,3.0,5,0.0,0,0,0,welterweight,0,1,0,5,2015-11-21,"monterrey, nuevo leon, mexico",30
ufc fight night: magny vs gastelum,cesar arzamendia vs. marco polo reyes,L/W,1,222,3 Rnd (5-5-5),cesar arzamendia,marco polo reyes,3.0,5,0.0,0,0,0,lightweight,0,1,0,4,2015-11-21,"monterrey, nuevo leon, mexico",222
ufc fight night: magny vs gastelum,michel prazeres vs. valmir lazaro,L/W,3,300,3 Rnd (5-5-5),valmir lazaro,michel prazeres,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-11-21,"monterrey, nuevo leon, mexico",900
ufc 193: rousey vs holm,holly holm vs. ronda rousey,L/W,2,59,5 Rnd (5-5-5-5-5),ronda rousey,holly holm,5.0,5,0.0,0,1,1,bantamweight,0,1,0,2,2015-11-14,"melbourne, victoria, australia",359
ufc 193: rousey vs holm,joanna jedrzejczyk vs. valerie letourneau,W/L,5,300,5 Rnd (5-5-5-5-5),joanna jedrzejczyk,valerie letourneau,5.0,5,0.0,0,1,1,strawweight,1,0,2,0,2015-11-14,"melbourne, victoria, australia",1500
ufc 193: rousey vs holm,antonio silva vs. mark hunt,W/L,1,221,3 Rnd (5-5-5),mark hunt,antonio silva,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2015-11-14,"melbourne, victoria, australia",221
ufc 193: rousey vs holm,robert whittaker vs. uriah hall,L/W,3,300,3 Rnd (5-5-5),uriah hall,robert whittaker,3.0,5,0.0,0,0,0,middleweight,0,1,2,6,2015-11-14,"melbourne, victoria, australia",900
ufc 193: rousey vs holm,jared rosholt vs. stefan struve,L/W,3,300,3 Rnd (5-5-5),stefan struve,jared rosholt,3.0,5,0.0,0,0,0,heavyweight,0,1,2,8,2015-11-14,"melbourne, victoria, australia",900
ufc 193: rousey vs holm,akbarh arreola vs. jake matthews,W/L,2,300,3 Rnd (5-5-5),jake matthews,akbarh arreola,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2015-11-14,"melbourne, victoria, australia",600
ufc 193: rousey vs holm,kyle noke vs. peter sobotta,W/L,1,121,3 Rnd (5-5-5),kyle noke,peter sobotta,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2015-11-14,"melbourne, victoria, australia",121
ufc 193: rousey vs holm,anthony perosh vs. gian villante,L/W,1,176,3 Rnd (5-5-5),anthony perosh,gian villante,3.0,5,0.0,0,0,0,light heavyweight,0,1,0,7,2015-11-14,"melbourne, victoria, australia",176
ufc 193: rousey vs holm,danny martinez vs. richie vaculik,L/W,3,300,3 Rnd (5-5-5),richie vaculik,danny martinez,3.0,5,0.0,0,0,0,flyweight,0,1,2,1,2015-11-14,"melbourne, victoria, australia",900
ufc 193: rousey vs holm,daniel kelly vs. steve montgomery,W/L,3,300,3 Rnd (5-5-5),daniel kelly,steve montgomery,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2015-11-14,"melbourne, victoria, australia",900
ufc 193: rousey vs holm,richard walsh vs. steve kennedy,W/L,3,300,3 Rnd (5-5-5),richard walsh,steve kennedy,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2015-11-14,"melbourne, victoria, australia",900
ufc 193: rousey vs holm,anton zafir vs. james moontasri,W/L,1,276,3 Rnd (5-5-5),james moontasri,anton zafir,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2015-11-14,"melbourne, victoria, australia",276
ufc 193: rousey vs holm,ben nguyen vs. ryan benoit,W/L,1,155,3 Rnd (5-5-5),ben nguyen,ryan benoit,3.0,5,0.0,0,0,0,flyweight,1,0,1,1,2015-11-14,"melbourne, victoria, australia",155
ufc fight night: belfort vs henderson 3,dan henderson vs. vitor belfort,W/L,1,127,5 Rnd (5-5-5-5-5),vitor belfort,dan henderson,5.0,5,0.0,0,0,0,middleweight,1,0,0,6,2015-11-07,"sao paulo, sao paulo, brazil",127
ufc fight night: belfort vs henderson 3,glover teixeira vs. patrick cummins,W/L,2,72,3 Rnd (5-5-5),glover teixeira,patrick cummins,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2015-11-07,"sao paulo, sao paulo, brazil",372
ufc fight night: belfort vs henderson 3,anthony birchak vs. thomas almeida,W/L,1,264,3 Rnd (5-5-5),thomas almeida,anthony birchak,3.0,5,0.0,0,0,0,bantamweight,1,0,0,2,2015-11-07,"sao paulo, sao paulo, brazil",264
ufc fight night: belfort vs henderson 3,alex oliveira vs. piotr hallmann,W/L,3,51,3 Rnd (5-5-5),alex oliveira,piotr hallmann,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2015-11-07,"sao paulo, sao paulo, brazil",651
ufc fight night: belfort vs henderson 3,gilbert burns vs. rashid magomedov,L/W,3,300,3 Rnd (5-5-5),gilbert burns,rashid magomedov,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-11-07,"sao paulo, sao paulo, brazil",900
ufc fight night: belfort vs henderson 3,corey anderson vs. fabio maldonado,L/W,3,300,3 Rnd (5-5-5),fabio maldonado,corey anderson,3.0,5,0.0,0,0,0,light heavyweight,0,1,2,7,2015-11-07,"sao paulo, sao paulo, brazil",900
ufc fight night: belfort vs henderson 3,abel trujillo vs. gleison tibau,L/W,1,105,3 Rnd (5-5-5),gleison tibau,abel trujillo,3.0,5,0.0,0,0,0,lightweight,0,1,3,4,2015-11-07,"sao paulo, sao paulo, brazil",105
ufc fight night: belfort vs henderson 3,johnny case vs. yan cabral,L/W,3,300,3 Rnd (5-5-5),yan cabral,johnny case,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-11-07,"sao paulo, sao paulo, brazil",900
ufc fight night: belfort vs henderson 3,clay guida vs. thiago tavares,L/W,1,39,3 Rnd (5-5-5),clay guida,thiago tavares,3.0,5,0.0,0,0,0,featherweight,0,1,1,3,2015-11-07,"sao paulo, sao paulo, brazil",39
ufc fight night: belfort vs henderson 3,chas skelly vs. edimilson souza,L/W,2,116,3 Rnd (5-5-5),edimilson souza,chas skelly,3.0,5,0.0,0,0,0,featherweight,0,1,1,3,2015-11-07,"sao paulo, sao paulo, brazil",416
ufc fight night: belfort vs henderson 3,gasan umalatov vs. viscardi andrade,W/L,3,300,3 Rnd (5-5-5),viscardi andrade,gasan umalatov,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2015-11-07,"sao paulo, sao paulo, brazil",900
ufc fight night: belfort vs henderson 3,jimmie rivera vs. pedro munhoz,L/W,3,300,3 Rnd (5-5-5),pedro munhoz,jimmie rivera,3.0,5,0.0,0,0,0,bantamweight,0,1,2,2,2015-11-07,"sao paulo, sao paulo, brazil",900
ufc fight night: belfort vs henderson 3,bruno korea vs. matheus nicolau,L/W,3,207,3 Rnd (5-5-5),bruno korea,matheus nicolau,3.0,5,0.0,0,0,0,bantamweight,0,1,1,2,2015-11-07,"sao paulo, sao paulo, brazil",807
ufc fight night: holohan vs smolka,louis smolka vs. paddy holohan,L/W,2,249,3 Rnd (5-5-5),paddy holohan,louis smolka,3.0,5,0.0,0,0,0,flyweight,0,1,1,1,2015-10-24,"dublin, leinster, ireland",549
ufc fight night: holohan vs smolka,norman parke vs. reza madadi,W/L,3,300,3 Rnd (5-5-5),norman parke,reza madadi,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,darren till vs. nicolas dalby,D/D,3,300,3 Rnd (5-5-5),nicolas dalby,darren till,3.0,5,0.0,0,0,0,welterweight,4,4,2,5,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,jon delos reyes vs. neil seery,W/L,2,252,3 Rnd (5-5-5),neil seery,jon delos reyes,3.0,5,0.0,0,0,0,flyweight,1,0,1,1,2015-10-24,"dublin, leinster, ireland",552
ufc fight night: holohan vs smolka,mickael lebout vs. stevie ray,W/L,3,300,3 Rnd (5-5-5),stevie ray,mickael lebout,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,aisling daly vs. ericka almeida,W/L,3,300,3 Rnd (5-5-5),aisling daly,ericka almeida,3.0,5,0.0,0,1,0,strawweight,1,0,2,0,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,krzysztof jotko vs. scott askham,L/W,3,300,3 Rnd (5-5-5),scott askham,krzysztof jotko,3.0,5,0.0,0,0,0,middleweight,0,1,2,6,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,cathal pendred vs. tom breese,L/W,1,277,3 Rnd (5-5-5),cathal pendred,tom breese,3.0,5,0.0,0,0,0,welterweight,0,1,0,5,2015-10-24,"dublin, leinster, ireland",277
ufc fight night: holohan vs smolka,darren elkins vs. robert whiteford,W/L,3,300,3 Rnd (5-5-5),darren elkins,robert whiteford,3.0,5,0.0,0,0,0,featherweight,1,0,2,3,2015-10-24,"dublin, leinster, ireland",900
ufc fight night: holohan vs smolka,bubba bush vs. garreth mclellan,L/W,3,298,3 Rnd (5-5-5),bubba bush,garreth mclellan,3.0,5,0.0,0,0,0,middleweight,0,1,0,6,2015-10-24,"dublin, leinster, ireland",898
ufc 192: cormier vs gustafsson,alexander gustafsson vs. daniel cormier,W/L,5,300,5 Rnd (5-5-5-5-5),daniel cormier,alexander gustafsson,5.0,5,0.0,0,0,1,light heavyweight,1,0,2,7,2015-10-03,"houston, texas, usa",1500
ufc 192: cormier vs gustafsson,rashad evans vs. ryan bader,W/L,3,300,3 Rnd (5-5-5),ryan bader,rashad evans,3.0,5,0.0,0,0,0,light heavyweight,1,0,2,7,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,ruslan magomedov vs. shawn jordan,L/W,3,300,3 Rnd (5-5-5),shawn jordan,ruslan magomedov,3.0,5,0.0,0,0,0,heavyweight,0,1,2,8,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,ali bagautinov vs. joseph benavidez,W/L,3,300,3 Rnd (5-5-5),joseph benavidez,ali bagautinov,3.0,5,0.0,0,0,0,flyweight,1,0,2,1,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,jessica eye vs. julianna pena,L/W,3,300,3 Rnd (5-5-5),jessica eye,julianna pena,3.0,5,0.0,0,1,0,bantamweight,0,1,2,2,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,dan hooker vs. yair rodriguez,W/L,3,300,3 Rnd (5-5-5),yair rodriguez,dan hooker,3.0,5,0.0,0,0,0,featherweight,1,0,2,3,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,alan jouban vs. albert tumenov,L/W,1,175,3 Rnd (5-5-5),alan jouban,albert tumenov,3.0,5,0.0,0,0,0,welterweight,0,1,0,5,2015-10-03,"houston, texas, usa",175
ufc 192: cormier vs gustafsson,adriano martins vs. islam makhachev,W/L,1,106,3 Rnd (5-5-5),adriano martins,islam makhachev,3.0,5,0.0,0,0,0,lightweight,1,0,0,4,2015-10-03,"houston, texas, usa",106
ufc 192: cormier vs gustafsson,angela hill vs. rose namajunas,W/L,1,167,3 Rnd (5-5-5),rose namajunas,angela hill,3.0,5,0.0,0,1,0,strawweight,1,0,1,0,2015-10-03,"houston, texas, usa",167
ufc 192: cormier vs gustafsson,francisco trevino vs. sage northcutt,L/W,1,57,3 Rnd (5-5-5),francisco trevino,sage northcutt,3.0,5,0.0,0,0,0,lightweight,0,1,0,4,2015-10-03,"houston, texas, usa",57
ufc 192: cormier vs gustafsson,chris cariaso vs. sergio pettis,L/W,3,300,3 Rnd (5-5-5),chris cariaso,sergio pettis,3.0,5,0.0,0,0,0,flyweight,0,1,2,1,2015-10-03,"houston, texas, usa",900
ufc 192: cormier vs gustafsson,derrick lewis vs. viktor pesta,W/L,3,75,3 Rnd (5-5-5),derrick lewis,viktor pesta,3.0,5,0.0,0,0,0,heavyweight,1,0,0,8,2015-10-03,"houston, texas, usa",675
ufc fight night: barnett vs nelson,josh barnett vs. roy nelson,W/L,5,300,5 Rnd (5-5-5-5-5),josh barnett,roy nelson,5.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2015-09-26,"saitama, japan",1500
ufc fight night: barnett vs nelson,gegard mousasi vs. uriah hall,L/W,2,25,3 Rnd (5-5-5),gegard mousasi,uriah hall,3.0,5,0.0,0,0,0,middleweight,0,1,0,6,2015-09-26,"saitama, japan",325
ufc fight night: barnett vs nelson,chico camus vs. kyoji horiguchi,W/L,3,300,3 Rnd (5-5-5),kyoji horiguchi,chico camus,3.0,5,0.0,0,0,0,flyweight,1,0,2,1,2015-09-26,"saitama, japan",900
ufc fight night: barnett vs nelson,george roop vs. takeya mizugaki,W/L,3,300,3 Rnd (5-5-5),takeya mizugaki,george roop,3.0,5,0.0,0,0,0,bantamweight,1,0,2,2,2015-09-26,"saitama, japan",900
ufc fight night: barnett vs nelson,diego brandao vs. katsunori kikuno,L/W,1,28,3 Rnd (5-5-5),katsunori kikuno,diego brandao,3.0,5,0.0,0,0,0,featherweight,0,1,0,3,2015-09-26,"saitama, japan",28
ufc fight night: barnett vs nelson,mizuto hirota vs. teruto ishihara,D/D,3,300,3 Rnd (5-5-5),mizuto hirota,teruto ishihara,3.0,5,0.0,0,0,0,featherweight,4,4,2,3,2015-09-26,"saitama, japan",900
ufc fight night: barnett vs nelson,keita nakamura vs. li jingliang,W/L,3,137,3 Rnd (5-5-5),keita nakamura,li jingliang,3.0,5,0.0,0,0,0,welterweight,1,0,1,5,2015-09-26,"saitama, japan",737
ufc fight night: barnett vs nelson,nick hein vs. yusuke kasuya,W/L,3,300,3 Rnd (5-5-5),nick hein,yusuke kasuya,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-09-26,"saitama, japan",900
ufc fight night: barnett vs nelson,kajan johnson vs. naoyuki kotani,L/W,3,300,3 Rnd (5-5-5),naoyuki kotani,kajan johnson,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-09-26,"saitama, japan",900
ufc fight night: barnett vs nelson,roger zapata vs. shinsho anzai,W/L,3,47,3 Rnd (5-5-5),shinsho anzai,roger zapata,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2015-09-26,"saitama, japan",647
ufc 191: johnson vs dodson 2,demetrious johnson vs. john dodson,W/L,5,300,5 Rnd (5-5-5-5-5),demetrious johnson,john dodson,5.0,5,0.0,0,0,1,flyweight,1,0,2,1,2015-09-05,"las vegas, nevada, usa",1500
ufc 191: johnson vs dodson 2,andrei arlovski vs. frank mir,W/L,3,300,3 Rnd (5-5-5),andrei arlovski,frank mir,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2015-09-05,"las vegas, nevada, usa",900
ufc 191: johnson vs dodson 2,anthony johnson vs. jimi manuwa,W/L,2,28,3 Rnd (5-5-5),anthony johnson,jimi manuwa,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2015-09-05,"las vegas, nevada, usa",328
ufc 191: johnson vs dodson 2,corey anderson vs. jan blachowicz,L/W,3,300,3 Rnd (5-5-5),jan blachowicz,corey anderson,3.0,5,0.0,0,0,0,light heavyweight,0,1,2,7,2015-09-05,"las vegas, nevada, usa",900
ufc 191: johnson vs dodson 2,alex chambers vs. paige vanzant,W/L,3,61,3 Rnd (5-5-5),paige vanzant,alex chambers,3.0,5,0.0,0,1,0,strawweight,1,0,1,0,2015-09-05,"las vegas, nevada, usa",661
ufc 191: johnson vs dodson 2,paul felder vs. ross pearson,W/L,3,300,3 Rnd (5-5-5),ross pearson,paul felder,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-09-05,"las vegas, nevada, usa",900
ufc 191: johnson vs dodson 2,francisco rivera vs. john lineker,L/W,1,128,3 Rnd (5-5-5),francisco rivera,john lineker,3.0,5,0.0,0,0,0,bantamweight,0,1,1,2,2015-09-05,"las vegas, nevada, usa",128
ufc 191: johnson vs dodson 2,jessica andrade vs. raquel pennington,L/W,2,298,3 Rnd (5-5-5),jessica andrade,raquel pennington,3.0,5,0.0,0,1,0,bantamweight,0,1,1,2,2015-09-05,"las vegas, nevada, usa",598
ufc 191: johnson vs dodson 2,clay collard vs. tiago dos santos e silva,L/W,3,300,3 Rnd (5-5-5),clay collard,tiago dos santos e silva,3.0,5,0.0,0,0,0,featherweight,0,1,2,3,2015-09-05,"las vegas, nevada, usa",900
ufc 191: johnson vs dodson 2,joe riggs vs. ron stallings,W/L,2,148,3 Rnd (5-5-5),joe riggs,ron stallings,3.0,5,0.0,0,0,0,middleweight,1,0,3,6,2015-09-05,"las vegas, nevada, usa",448
ufc 191: johnson vs dodson 2,joaquim silva vs. nazareno malegarie,W/L,3,300,3 Rnd (5-5-5),joaquim silva,nazareno malegarie,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-09-05,"las vegas, nevada, usa",900
ufc fight night: holloway vs oliveira,charles oliveira vs. max holloway,W/L,1,99,5 Rnd (5-5-5-5-5),max holloway,charles oliveira,5.0,5,0.0,0,0,0,featherweight,1,0,0,3,2015-08-23,"saskatoon, saskatchewan, canada",99
ufc fight night: holloway vs oliveira,erick silva vs. neil magny,W/L,3,300,3 Rnd (5-5-5),neil magny,erick silva,3.0,5,0.0,0,0,0,welterweight,1,0,2,5,2015-08-23,"saskatoon, saskatchewan, canada",900
ufc fight night: holloway vs oliveira,joshua burkman vs. patrick cote,W/L,3,86,3 Rnd (5-5-5),patrick cote,joshua burkman,3.0,5,0.0,0,0,0,welterweight,1,0,0,5,2015-08-23,"saskatoon, saskatchewan, canada",686
ufc fight night: holloway vs oliveira,chad laprise vs. francisco trinaldo,L/W,1,163,3 Rnd (5-5-5),chad laprise,francisco trinaldo,3.0,5,0.0,0,0,0,lightweight,0,1,0,4,2015-08-23,"saskatoon, saskatchewan, canada",163
ufc fight night: holloway vs oliveira,olivier aubin-mercier vs. tony sims,W/L,3,300,3 Rnd (5-5-5),olivier aubin-mercier,tony sims,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-08-23,"saskatoon, saskatchewan, canada",900
ufc fight night: holloway vs oliveira,maryna moroz vs. valerie letourneau,L/W,3,300,3 Rnd (5-5-5),maryna moroz,valerie letourneau,3.0,5,0.0,0,1,0,strawweight,0,1,2,0,2015-08-23,"saskatoon, saskatchewan, canada",900
ufc fight night: holloway vs oliveira,frankie perez vs. sam stout,L/W,1,54,3 Rnd (5-5-5),sam stout,frankie perez,3.0,5,0.0,0,0,0,lightweight,0,1,0,4,2015-08-23,"saskatoon, saskatchewan, canada",54
ufc fight night: holloway vs oliveira,felipe arantes vs. yves jabouin,L/W,1,261,3 Rnd (5-5-5),yves jabouin,felipe arantes,3.0,5,0.0,0,0,0,bantamweight,0,1,1,2,2015-08-23,"saskatoon, saskatchewan, canada",261
ufc fight night: holloway vs oliveira,marcos rogerio de lima vs. nikita krylov,L/W,1,149,3 Rnd (5-5-5),marcos rogerio de lima,nikita krylov,3.0,5,0.0,0,0,0,light heavyweight,0,1,1,7,2015-08-23,"saskatoon, saskatchewan, canada",149
ufc fight night: holloway vs oliveira,chris beal vs. chris kelades,W/L,3,300,3 Rnd (5-5-5),chris kelades,chris beal,3.0,5,0.0,0,0,0,flyweight,1,0,2,1,2015-08-23,"saskatoon, saskatchewan, canada",900
ufc fight night: holloway vs oliveira,elias silverio vs. shane campbell,W/L,3,300,3 Rnd (5-5-5),shane campbell,elias silverio,3.0,5,0.0,0,0,0,lightweight,1,0,2,4,2015-08-23,"saskatoon, saskatchewan, canada",900
ufc fight night: holloway vs oliveira,daniel jolly vs. misha cirkunov,W/L,1,285,3 Rnd (5-5-5),misha cirkunov,daniel jolly,3.0,5,0.0,0,0,0,light heavyweight,1,0,0,7,2015-08-23,"saskatoon, saskatchewan, canada",285
ufc fight night: teixeira vs saint preux,glover teixeira vs. ovince saint preux,W/L,3,190,5 Rnd (5-5-5-5-5),glover teixeira,ovince saint preux,5.0,5,0.0,0,0,0,light heavyweight,1,0,1,7,2015-08-08,"nashville, tennessee, usa",790
ufc fight night: teixeira vs saint preux,beneil dariush vs. michael johnson,L/W,3,300,3 Rnd (5-5-5),michael johnson,beneil dariush,3.0,5,0.0,0,0,0,lightweight,0,1,2,4,2015-08-08,"nashville, tennessee, usa",900
ufc fight night: teixeira vs saint preux,derek brunson vs. sam alvey,W/L,1,139,3 Rnd (5-5-5),derek brunson,sam alvey,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2015-08-08,"nashville, tennessee, usa",139
ufc fight night: teixeira vs saint preux,jared rosholt vs. timothy johnson,W/L,3,300,3 Rnd (5-5-5),jared rosholt,timothy johnson,3.0,5,0.0,0,0,0,heavyweight,1,0,2,8,2015-08-08,"nashville, tennessee, usa",900
ufc fight night: teixeira vs saint preux,amanda nunes vs. sara mcmann,L/W,1,173,3 Rnd (5-5-5),sara mcmann,amanda nunes,3.0,5,0.0,0,1,0,bantamweight,0,1,1,2,2015-08-08,"nashville, tennessee, usa",173
ufc fight night: teixeira vs saint preux,geane herrera vs. ray borg,W/L,3,300,3 Rnd (5-5-5),ray borg,geane herrera,3.0,5,0.0,0,0,0,flyweight,1,0,2,1,2015-08-08,"nashville, tennessee, usa",900
ufc fight night: teixeira vs saint preux,oluwale bamgbose vs. uriah hall,W/L,1,152,3 Rnd (5-5-5),uriah hall,oluwale bamgbose,3.0,5,0.0,0,0,0,middleweight,1,0,0,6,2015-08-08,"nashville, tennessee, usa",152
ufc fight night: teixeira vs saint preux,chris camozzi vs. tom watson,W/L,3,300,3 Rnd (5-5-5),chris camozzi,tom watson,3.0,5,0.0,0,0,0,middleweight,1,0,2,6,2015-08-08,"nashville, tennessee, usa",900
ufc fight night: teixeira vs saint preux,dustin ortiz vs. willie gates,W/L,3,178,3 Rnd (5-5-5),dustin ortiz,willie gates,3.0,5,0.0,0,0,0,flyweight,1,0,0,1,2015-08-08,"nashville, tennessee, usa",778
ufc fight night: teixeira vs saint preux,frankie saenz vs. sirwan kakai,W/L,3,300,3 Rnd (5-5-5),frankie saenz,sirwan kakai,3.0,5,0.0,0,0,0,bantamweight,1,0,2,2,2015-08-08,"nashville, tennessee, usa",900
ufc fight night: teixeira vs saint preux,chris dempsey vs. jonathan wilson,L/W,1,50,3 Rnd (5-5-5),chris dempsey,jonathan wilson,3.0,5,0.0,0,0,0,light heavyweight,0,1,0,7,2015-08-08,"nashville, tennessee, usa",50
ufc fight night: teixeira vs saint preux,marlon vera vs. roman salazar,W/L,2,135,3 Rnd (5-5-5),marlon vera,roman salazar,3.0,5,0.0,0,0,0,bantamweight,1,0,1,2,2015-08-08,"nashville, tennessee, usa",435
ufc fight night: teixeira vs saint preux,anthony christodoulou vs. scott holtzman,L/W,3,160,3 Rnd (5-5-5),anthony christodoulou,scott holtzman,3.0,5,0.0,0,0,0,lightweight,0,1,1,4,2015-08-08,"nashville, tennessee, usa",760
