EVENT,BOUT,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc 306: riyadh season noche ufc,sean o'malley vs. merab dvalishvili,5,300,sean o'malley,merab dvalishvili,5.0,5.0,0.0,0.0,0,1,bantamweight,0,1,2,2,2024-09-14,"las vegas, nevada, usa",1500.0
ufc 306: riyadh season noche ufc,alexa grasso vs. valentina shevchenko,5,300,alexa grasso,valentina shevchenko,5.0,5.0,0.0,0.0,1,1,flyweight,0,1,2,1,2024-09-14,"las vegas, nevada, usa",1500.0
ufc 306: riyadh season noche ufc,brian ortega vs. diego lopes,3,300,brian ortega,diego lopes,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2024-09-14,"las vegas, nevada, usa",900.0
ufc 306: riyadh season noche ufc,daniel zellhuber vs. esteban ribovics,3,300,daniel zellhuber,esteban ribovics,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2024-09-14,"las vegas, nevada, usa",900.0
ufc 306: riyadh season noche ufc,ronaldo rodriguez vs. ode osbourne,3,300,ronaldo rodriguez,ode osbourne,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,2,1,2024-09-14,"las vegas, nevada, usa",900.0
ufc 306: riyadh season noche ufc,irene aldana vs. norma dumont,3,300,irene aldana,norma dumont,3.0,5.0,0.0,0.0,1,0,bantamweight,0,1,2,2,2024-09-14,"las vegas, nevada, usa",900.0
ufc 306: riyadh season noche ufc,manuel torres vs. ignacio bahamondes,1,242,manuel torres,ignacio bahamondes,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2024-09-14,"las vegas, nevada, usa",242.0
ufc 306: riyadh season noche ufc,yazmin jauregui vs. ketlen souza,1,182,yazmin jauregui,ketlen souza,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,1,0,2024-09-14,"las vegas, nevada, usa",182.0
ufc 306: riyadh season noche ufc,edgar chairez vs. joshua van,3,300,edgar chairez,joshua van,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,2,1,2024-09-14,"las vegas, nevada, usa",900.0
ufc 306: riyadh season noche ufc,raul rosas jr. vs.  aoriqileng,3,300,raul rosas jr.,aoriqileng,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2024-09-14,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,gilbert burns vs. sean brady,5,300,gilbert burns,sean brady,5.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2024-09-07,"las vegas, nevada, usa",1500.0
ufc fight night: burns vs. brady,jessica andrade vs. natalia silva,3,300,jessica andrade,natalia silva,3.0,5.0,0.0,0.0,1,0,flyweight,0,1,2,1,2024-09-07,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,steve garcia vs. kyle nelson,1,239,steve garcia,kyle nelson,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2024-09-07,"las vegas, nevada, usa",239.0
ufc fight night: burns vs. brady,matt schnell vs. cody durden,2,29,matt schnell,cody durden,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,1,2,2024-09-07,"las vegas, nevada, usa",329.0
ufc fight night: burns vs. brady,trevor peek vs. yanal ashmouz,3,300,trevor peek,yanal ashmouz,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2024-09-07,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,rongzhu vs. chris padilla,2,254,rongzhu,chris padilla,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2024-09-07,"las vegas, nevada, usa",554.0
ufc fight night: burns vs. brady,isaac dulgarian vs. brendon marotte,2,259,isaac dulgarian,brendon marotte,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2024-09-07,"las vegas, nevada, usa",559.0
ufc fight night: burns vs. brady,felipe dos santos vs. andre lima,3,300,felipe dos santos,andre lima,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,2,1,2024-09-07,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,yizha vs. gabriel santos,3,300,yizha,gabriel santos,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2024-09-07,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,jaqueline amorim vs. vanessa demopoulos,1,208,jaqueline amorim,vanessa demopoulos,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,1,0,2024-09-07,"las vegas, nevada, usa",208.0
ufc fight night: burns vs. brady,andre petroski vs. dylan budka,3,300,andre petroski,dylan budka,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2024-09-07,"las vegas, nevada, usa",900.0
ufc fight night: burns vs. brady,zygimantas ramaska vs. nathan fletcher,2,74,zygimantas ramaska,nathan fletcher,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,1,3,2024-09-07,"las vegas, nevada, usa",374.0
ufc fight night: cannonier vs. borralho,jared cannonier vs. caio borralho,5,300,jared cannonier,caio borralho,5.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2024-08-24,"las vegas, nevada, usa",1500.0
ufc fight night: cannonier vs. borralho,angela hill vs. tabatha ricci,3,300,angela hill,tabatha ricci,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,2,0,2024-08-24,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. borralho,robert valentin vs. ryan loder,2,109,robert valentin,ryan loder,3.0,5.0,,5.0,0,0,middleweight,0,1,0,6,2024-08-24,"las vegas, nevada, usa",409.0
ufc fight night: cannonier vs. borralho,kaan ofli vs. mairon santos,2,90,kaan ofli,mairon santos,3.0,5.0,,5.0,0,0,featherweight,0,1,0,3,2024-08-24,"las vegas, nevada, usa",390.0
ufc fight night: cannonier vs. borralho,neil magny vs. michael morales,1,279,neil magny,michael morales,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2024-08-24,"las vegas, nevada, usa",279.0
ufc fight night: cannonier vs. borralho,edmen shahbazyan vs. gerald meerschaert,2,252,edmen shahbazyan,gerald meerschaert,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,1,6,2024-08-24,"las vegas, nevada, usa",552.0
ufc fight night: cannonier vs. borralho,dennis buzukja vs. francis marshall,3,300,dennis buzukja,francis marshall,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2024-08-24,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. borralho,zachary reese vs. jose daniel medina,3,300,zachary reese,jose daniel medina,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2024-08-24,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. borralho,viacheslav borshchev vs. james llontop,3,300,viacheslav borshchev,james llontop,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2024-08-24,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. borralho,jacqueline cavalcanti vs. josiane nunes,3,300,jacqueline cavalcanti,josiane nunes,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2024-08-24,"las vegas, nevada, usa",900.0
ufc fight night: cannonier vs. borralho,wang cong vs. victoria leonardo,1,62,wang cong,victoria leonardo,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,0,1,2024-08-24,"las vegas, nevada, usa",62.0
ufc 305: du plessis vs. adesanya,dricus du plessis vs. israel adesanya,4,218,dricus du plessis,israel adesanya,5.0,5.0,0.0,0.0,0,1,middleweight,1,0,1,6,2024-08-17,"perth, western australia, australia",1118.0
ufc 305: du plessis vs. adesanya,kai kara-france vs. steve erceg,1,244,kai kara-france,steve erceg,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,0,1,2024-08-17,"perth, western australia, australia",244.0
ufc 305: du plessis vs. adesanya,mateusz gamrot vs. dan hooker,3,300,mateusz gamrot,dan hooker,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,tai tuivasa vs. jairzinho rozenstruik,3,300,tai tuivasa,jairzinho rozenstruik,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,li jingliang vs. carlos prates,2,242,li jingliang,carlos prates,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2024-08-17,"perth, western australia, australia",542.0
ufc 305: du plessis vs. adesanya,junior tafa vs. valter walker,1,296,junior tafa,valter walker,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,1,8,2024-08-17,"perth, western australia, australia",296.0
ufc 305: du plessis vs. adesanya,josh culibao vs. ricardo ramos,3,300,josh culibao,ricardo ramos,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,casey o'neill vs. luana santos,3,300,casey o'neill,luana santos,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,jack jenkins vs. herbert burns,3,48,jack jenkins,herbert burns,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2024-08-17,"perth, western australia, australia",648.0
ufc 305: du plessis vs. adesanya,tom nolan vs. alex reyes,3,300,tom nolan,alex reyes,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,song kenan vs. ricky glenn,3,300,song kenan,ricky glenn,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2024-08-17,"perth, western australia, australia",900.0
ufc 305: du plessis vs. adesanya,stewart nicoll vs. jesus aguilar,1,159,stewart nicoll,jesus aguilar,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,1,1,2024-08-17,"perth, western australia, australia",159.0
ufc fight night: tybura vs. spivac 2,marcin tybura vs. serghei spivac,1,104,marcin tybura,serghei spivac,5.0,5.0,0.0,0.0,0,0,heavyweight,0,1,1,8,2024-08-10,"las vegas, nevada, usa",104.0
ufc fight night: tybura vs. spivac 2,damon jackson vs. chepe mariscal,3,300,damon jackson,chepe mariscal,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,danny barlow vs. nikolay veretennikov,3,300,danny barlow,nikolay veretennikov,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,chris gutierrez vs. quang le,3,300,chris gutierrez,quang le,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,yana santos vs. chelsea chandler,3,300,yana santos,chelsea chandler,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,toshiomi kazama vs. charalampos grigoriou,2,115,toshiomi kazama,charalampos grigoriou,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2024-08-10,"las vegas, nevada, usa",415.0
ufc fight night: tybura vs. spivac 2,karol rosa vs. pannie kianzad,3,300,karol rosa,pannie kianzad,3.0,5.0,0.0,0.0,1,0,bantamweight,1,0,2,2,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,jhonata diniz vs. karl williams,3,300,jhonata diniz,karl williams,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: tybura vs. spivac 2,youssef zalal vs. jarno errens,1,232,youssef zalal,jarno errens,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2024-08-10,"las vegas, nevada, usa",232.0
ufc fight night: tybura vs. spivac 2,stephanie luciano vs. talita alencar,3,300,stephanie luciano,talita alencar,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2024-08-10,"las vegas, nevada, usa",900.0
ufc fight night: sandhagen vs. nurmagomedov,cory sandhagen vs. umar nurmagomedov,5,300,cory sandhagen,umar nurmagomedov,5.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",1500.0
ufc fight night: sandhagen vs. nurmagomedov,shara magomedov vs. michal oleksiejczuk,3,300,shara magomedov,michal oleksiejczuk,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,marlon vera vs. deiveson figueiredo,3,300,marlon vera,deiveson figueiredo,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,tony ferguson vs. michael chiesa,1,224,tony ferguson,michael chiesa,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",224.0
ufc fight night: sandhagen vs. nurmagomedov,mackenzie dern vs. loopy godinez,3,300,mackenzie dern,loopy godinez,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,joel alvarez vs. elves brener,3,216,joel alvarez,elves brener,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",816.0
ufc fight night: sandhagen vs. nurmagomedov,azamat murzakanov vs. alonzo menifield,2,198,azamat murzakanov,alonzo menifield,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",498.0
ufc fight night: sandhagen vs. nurmagomedov,mohammad yahya vs. kaue fernandes,1,285,mohammad yahya,kaue fernandes,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",285.0
ufc fight night: sandhagen vs. nurmagomedov,shamil gaziev vs. don'tale mayes,3,300,shamil gaziev,don'tale mayes,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,guram kutateladze vs. jordan vucenic,3,300,guram kutateladze,jordan vucenic,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,viktoriia dudakova vs. sam hughes,3,300,viktoriia dudakova,sam hughes,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,2,0,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,jai herbert vs. rolando bedoya,3,300,jai herbert,rolando bedoya,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc fight night: sandhagen vs. nurmagomedov,sedriques dumas vs. denis tiuliulin,3,300,sedriques dumas,denis tiuliulin,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2024-08-03,"abu dhabi, abu dhabi, united arab emirates",900.0
ufc 304: edwards vs. muhammad 2,leon edwards vs. belal muhammad,5,300,leon edwards,belal muhammad,5.0,5.0,0.0,0.0,0,1,welterweight,0,1,2,5,2024-07-27,"manchester, england, united kingdom",1500.0
ufc 304: edwards vs. muhammad 2,tom aspinall vs. curtis blaydes,1,60,tom aspinall,curtis blaydes,5.0,5.0,0.0,0.0,0,1,heavyweight,1,0,0,8,2024-07-27,"manchester, england, united kingdom",60.0
ufc 304: edwards vs. muhammad 2,king green vs. paddy pimblett,1,202,king green,paddy pimblett,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2024-07-27,"manchester, england, united kingdom",202.0
ufc 304: edwards vs. muhammad 2,christian leroy duncan vs. gregory rodrigues,3,300,christian leroy duncan,gregory rodrigues,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,arnold allen vs. giga chikadze,3,300,arnold allen,giga chikadze,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,nathaniel wood vs. daniel pineda,3,300,nathaniel wood,daniel pineda,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,molly mccann vs. bruna brasil,3,300,molly mccann,bruna brasil,3.0,5.0,0.0,0.0,1,0,strawweight,0,1,2,0,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,jake hadley vs. caolan loughran,3,300,jake hadley,caolan loughran,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,muhammad mokaev vs. manel kape,3,300,muhammad mokaev,manel kape,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,2,1,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,oban elliott vs. preston parsons,3,300,oban elliott,preston parsons,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2024-07-27,"manchester, england, united kingdom",900.0
ufc 304: edwards vs. muhammad 2,modestas bukauskas vs. marcin prachnio,3,192,modestas bukauskas,marcin prachnio,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,1,7,2024-07-27,"manchester, england, united kingdom",792.0
ufc 304: edwards vs. muhammad 2,sam patterson vs. kiefer crosbie,1,170,sam patterson,kiefer crosbie,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2024-07-27,"manchester, england, united kingdom",170.0
ufc 304: edwards vs. muhammad 2,mick parkin vs. lukasz brzeski,1,203,mick parkin,lukasz brzeski,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2024-07-27,"manchester, england, united kingdom",203.0
ufc 304: edwards vs. muhammad 2,shauna bannon vs. alice ardelean,3,300,shauna bannon,alice ardelean,3.0,5.0,0.0,0.0,1,0,strawweight,1,0,2,0,2024-07-27,"manchester, england, united kingdom",900.0
ufc fight night: lemos vs. jandiroba,amanda lemos vs. virna jandiroba,2,288,amanda lemos,virna jandiroba,5.0,5.0,0.0,0.0,1,0,strawweight,0,1,1,0,2024-07-20,"las vegas, nevada, usa",588.0
ufc fight night: lemos vs. jandiroba,steve garcia vs. seungwoo choi,1,96,steve garcia,seungwoo choi,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2024-07-20,"las vegas, nevada, usa",96.0
ufc fight night: lemos vs. jandiroba,kurt holobaugh vs. kaynan kruschewsky,3,300,kurt holobaugh,kaynan kruschewsky,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2024-07-20,"las vegas, nevada, usa",900.0
ufc fight night: lemos vs. jandiroba,cody durden vs. bruno silva,2,178,cody durden,bruno silva,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,0,1,2024-07-20,"las vegas, nevada, usa",478.0
ufc fight night: lemos vs. jandiroba,dooho choi vs. bill algeo,2,218,dooho choi,bill algeo,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2024-07-20,"las vegas, nevada, usa",518.0
ufc fight night: lemos vs. jandiroba,jeongyeong lee vs. hyder amil,1,65,jeongyeong lee,hyder amil,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2024-07-20,"las vegas, nevada, usa",65.0
ufc fight night: lemos vs. jandiroba,brian kelleher vs. cody gibson,1,238,brian kelleher,cody gibson,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,1,2,2024-07-20,"las vegas, nevada, usa",238.0
ufc fight night: lemos vs. jandiroba,miranda maverick vs. dione barbosa,3,300,miranda maverick,dione barbosa,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2024-07-20,"las vegas, nevada, usa",900.0
ufc fight night: lemos vs. jandiroba,loik radzhabov vs. trey ogden,3,300,loik radzhabov,trey ogden,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2024-07-20,"las vegas, nevada, usa",900.0
ufc fight night: lemos vs. jandiroba,luana carolina vs. lucie pudilova,3,300,luana carolina,lucie pudilova,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2024-07-20,"las vegas, nevada, usa",900.0
ufc fight night: lemos vs. jandiroba,mohammed usman vs. thomas petersen,3,300,mohammed usman,thomas petersen,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2024-07-20,"las vegas, nevada, usa",900.0
ufc fight night: namajunas vs. cortez,rose namajunas vs. tracy cortez,5,300,rose namajunas,tracy cortez,5.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2024-07-13,"denver, colorado, usa",1500.0
ufc fight night: namajunas vs. cortez,santiago ponzinibbio vs. muslim salikhov,3,300,santiago ponzinibbio,muslim salikhov,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2024-07-13,"denver, colorado, usa",900.0
ufc fight night: namajunas vs. cortez,drew dober vs. jean silva,3,88,drew dober,jean silva,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,0,4,2024-07-13,"denver, colorado, usa",688.0
ufc fight night: namajunas vs. cortez,gabriel bonfim vs. ange loosa,3,300,gabriel bonfim,ange loosa,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2024-07-13,"denver, colorado, usa",900.0
ufc fight night: namajunas vs. cortez,julian erosa vs. christian rodriguez,1,289,julian erosa,christian rodriguez,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2024-07-13,"denver, colorado, usa",289.0
ufc fight night: namajunas vs. cortez,abdul razak alhassan vs. cody brundage,1,37,abdul razak alhassan,cody brundage,3.0,5.0,0.0,0.0,0,0,middleweight,3,3,0,6,2024-07-13,"denver, colorado, usa",37.0
ufc fight night: namajunas vs. cortez,joshua van vs. charles johnson,3,20,joshua van,charles johnson,3.0,5.0,0.0,0.0,0,0,flyweight,0,1,0,1,2024-07-13,"denver, colorado, usa",620.0
ufc fight night: namajunas vs. cortez,jasmine jasudavicius vs. fatima kline,3,300,jasmine jasudavicius,fatima kline,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,2,1,2024-07-13,"denver, colorado, usa",900.0
ufc fight night: namajunas vs. cortez,montel jackson vs. da'mon blackshear,1,18,montel jackson,da'mon blackshear,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,0,2,2024-07-13,"denver, colorado, usa",18.0
ufc fight night: namajunas vs. cortez,luana santos vs. mariya agapova,1,207,luana santos,mariya agapova,3.0,5.0,0.0,0.0,1,0,flyweight,1,0,1,1,2024-07-13,"denver, colorado, usa",207.0
ufc fight night: namajunas vs. cortez,josh fremd vs. andre petroski,3,300,josh fremd,andre petroski,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2024-07-13,"denver, colorado, usa",900.0
ufc fight night: namajunas vs. cortez,evan elder vs. darrius flowers,2,106,evan elder,darrius flowers,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2024-07-13,"denver, colorado, usa",406.0
ufc 303: pereira vs. prochazka 2,alex pereira vs. jiri prochazka,2,13,alex pereira,jiri prochazka,5.0,5.0,0.0,0.0,0,1,light heavyweight,1,0,0,7,2024-06-29,"las vegas, nevada, usa",313.0
ufc 303: pereira vs. prochazka 2,dan ige vs. diego lopes,3,300,dan ige,diego lopes,3.0,5.0,0.0,0.0,0,0,catch weight,0,1,2,9,2024-06-29,"las vegas, nevada, usa",900.0
ufc 303: pereira vs. prochazka 2,anthony smith vs. roman dolidze,3,300,anthony smith,roman dolidze,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,2,7,2024-06-29,"las vegas, nevada, usa",900.0
ufc 303: pereira vs. prochazka 2,mayra bueno silva vs. macy chiasson,2,118,mayra bueno silva,macy chiasson,3.0,5.0,0.0,0.0,1,0,bantamweight,0,1,0,2,2024-06-29,"las vegas, nevada, usa",418.0
ufc 303: pereira vs. prochazka 2,ian machado garry vs. michael page,3,300,ian machado garry,michael page,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2024-06-29,"las vegas, nevada, usa",900.0
ufc 303: pereira vs. prochazka 2,joe pyfer vs. marc-andre barriault,1,85,joe pyfer,marc-andre barriault,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2024-06-29,"las vegas, nevada, usa",85.0
ufc 303: pereira vs. prochazka 2,cub swanson vs. andre fili,3,300,cub swanson,andre fili,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2024-06-29,"las vegas, nevada, usa",900.0
